crater_id,center_row,center_col,x_polar_m,y_polar_m,dist_from_pole_km,elevation_m,size_pixels,area_km2,VOL,ODD,EVN,HELIX
417,803,110,-51160.0,-4280.0,51.34,-2299.6,1,0.0064,8.196325562703777e-11,2.0466868477786446e-10,4.22968951530045e-12,1.704528358736912e-11
416,801,91,-52680.0,-4120.0,52.84,-2298.9,1,0.0064,1.1385759696169727e-10,1.5644716078178078e-10,9.536581593860838e-12,8.800487248661337e-12
424,818,117,-50600.0,-5480.0,50.9,-2292.2,1,0.0064,1.0178802939408982e-10,1.1409627409530998e-10,4.733930695360877e-12,6.470248815892976e-12
414,799,68,-54520.0,-3960.0,54.66,-2277.5,1,0.0064,6.778994726674979e-11,2.9306065907341855e-10,7.91170167574462e-12,5.3205404491885044e-12
782,1489,8,-59320.0,-59160.0,83.78,-2269.9,1,0.0064,4.259150324092964e-11,7.876550106589164e-11,6.638225125837893e-12,4.9331641202576826e-12
780,1488,2,-59800.0,-59080.0,84.06,-2261.1,1,0.0064,2.135050053420073e-10,2.7681276715263436e-10,6.670745119480293e-12,2.0330981689853367e-11
789,1495,10,-59160.0,-59640.0,84.0,-2256.7,1,0.0064,6.670251156970508e-11,1.5396305064196977e-10,4.8139560913929006e-12,6.9007330232018216e-12
432,1041,290,-36760.0,-23320.0,43.53,-2253.4,1,0.0064,5.2366749825338837e-11,9.959761487765562e-11,1.5129432429095147e-11,6.036296462674784e-12
431,1036,395,-28360.0,-22920.0,36.46,-2250.9,1,0.0064,4.398808539640697e-10,2.0609658424319832e-10,5.105959058337994e-11,6.820526088358037e-11
433,1041,403,-27720.0,-23320.0,36.22,-2249.1,1,0.0064,2.455641245902029e-10,8.347347119075366e-11,4.090905739162487e-11,1.950005608375438e-11
429,1035,404,-27640.0,-22840.0,35.86,-2229.8,1,0.0064,1.3664182285655355e-10,2.0685050894364562e-10,1.577213186443327e-11,1.305951787683446e-11
453,1081,456,-23480.0,-26520.0,35.42,-2205.2,1,0.0064,8.263629364124725e-11,3.826115119176521e-11,1.280275798570818e-11,1.0533624320019364e-11
438,1056,422,-26200.0,-24520.0,35.88,-2197.9,1,0.0064,1.5275281040061373e-10,8.539842444310608e-11,1.1050136500267982e-11,1.5544118076027402e-11
41,138,216,-42680.0,48920.0,64.92,-2195.8,1,0.0064,3.969569811745899e-11,2.764435902413709e-10,1.7847180981342414e-12,4.15700980582745e-12
250,283,75,-53960.0,37320.0,65.61,-2012.2,1,0.0064,1.9221529923285627e-10,1.8210247199057503e-10,4.242909495966174e-11,2.0330815156399676e-11
428,998,349,-32040.0,-19880.0,37.71,-1984.0,1,0.0064,6.455334183863569e-11,5.335029085173915e-10,1.3277776447773169e-11,8.037418820772135e-12
748,1452,62,-55000.0,-56200.0,78.63,-1982.4,1,0.0064,8.154379255165267e-11,9.754367452652346e-11,8.511255936149986e-12,6.9421018412951785e-12
31,128,633,-9320.0,49720.0,50.59,-1970.1,1,0.0064,5.769044963965797e-11,1.73497743949369e-10,6.454599008054451e-12,5.427295765580986e-12
774,1481,166,-46680.0,-58520.0,74.86,-1963.9,1,0.0064,8.446220112201529e-11,1.406566529915665e-10,9.166349103362226e-12,9.05536149536923e-12
281,305,74,-54040.0,35560.0,64.69,-1959.9,1,0.0064,1.6458499840776852e-10,2.096066653578532e-10,1.9570685350078776e-11,1.0590016710776418e-11
764,1468,140,-48760.0,-57480.0,75.38,-1957.9,1,0.0064,6.348010311851837e-11,1.4322230901253619e-10,9.640452498793639e-12,5.888426465178176e-12
771,1480,149,-48040.0,-58440.0,75.65,-1956.2,1,0.0064,1.7761939141713867e-10,1.6319942619524852e-10,2.230320962637311e-11,1.928467628642405e-11
251,283,116,-50680.0,37320.0,62.94,-1954.3,1,0.0064,3.869204262541004e-11,1.2191281317797118e-10,4.092199669403218e-12,4.448040893945127e-12
765,1469,131,-49480.0,-57560.0,75.9,-1951.2,1,0.0064,5.662667557082557e-11,8.686914382272093e-11,4.909653846668638e-12,6.465982697184679e-12
762,1466,151,-47880.0,-57320.0,74.69,-1949.5,1,0.0064,7.144945052273144e-11,7.952399849742163e-11,4.361090915477872e-12,3.210232427108828e-12
172,227,40,-56760.0,41800.0,70.49,-1947.7,1,0.0064,9.019020252853947e-11,5.0531662187935915e-11,1.3370400273049476e-11,1.0828269704499238e-11
784,1490,123,-50120.0,-59240.0,77.6,-1945.1,1,0.0064,1.2486586209448092e-09,2.1233322045066672e-10,9.130745465268929e-11,1.26784860388085e-10
742,1442,159,-47240.0,-55400.0,72.81,-1944.2,1,0.0064,1.0678480322212636e-10,8.778143489873713e-11,5.747963736923989e-12,1.933432060285956e-11
278,304,102,-51800.0,35640.0,62.88,-1943.8,1,0.0064,6.303928212769705e-11,1.0124499849606393e-10,1.3513456846581118e-11,4.931937670760167e-12
262,293,56,-55480.0,36520.0,66.42,-1943.3,1,0.0064,2.7250235401510276e-10,8.867850898042207e-11,2.774493135238032e-11,2.118951368534905e-11
274,302,58,-55320.0,35800.0,65.89,-1943.2,1,0.0064,4.280039378468104e-10,1.312176894918693e-10,1.0748413964423163e-10,6.050941692148369e-11
760,1465,162,-47000.0,-57240.0,74.06,-1942.6,1,0.0064,8.979344351400798e-11,1.4582215990266434e-10,6.112953893078199e-12,1.1707717260944772e-11
756,1458,157,-47400.0,-56680.0,73.89,-1942.1,1,0.0064,2.4238080986727084e-10,1.719895059704157e-10,2.6997105939674526e-11,2.0004694081809937e-11
777,1484,88,-52920.0,-58760.0,79.08,-1941.7,1,0.0064,8.314696153810529e-11,1.5355236526737315e-10,3.7493120587372974e-12,6.045712975383255e-12
796,1499,114,-50840.0,-59960.0,78.61,-1941.6,1,0.0064,4.751475324304977e-10,1.1254475823507804e-10,5.0859139816283865e-11,3.518619423603653e-11
772,1481,54,-55640.0,-58520.0,80.75,-1941.3,1,0.0064,6.037897404276292e-10,1.1913431352539303e-10,1.0116040817520489e-11,7.824465381167656e-11
794,1499,87,-53000.0,-59960.0,80.03,-1940.4,1,0.0064,4.509139936437201e-11,1.4872110487562648e-10,3.930196012386089e-12,5.819371894089098e-12
786,1491,144,-48440.0,-59320.0,76.59,-1939.2,1,0.0064,1.6718006146110298e-10,1.2493582557393523e-10,1.659222065297783e-11,1.692043553880307e-11
753,1457,111,-51080.0,-56600.0,76.24,-1938.9,1,0.0064,4.9676436575385446e-11,1.9691998032200783e-10,4.622367592854726e-12,6.573427566158863e-12
757,1459,140,-48760.0,-56760.0,74.83,-1938.9,1,0.0064,5.4798342946638095e-11,7.444132116285472e-11,4.360629479033262e-12,4.948927118803015e-12
755,1458,129,-49640.0,-56680.0,75.34,-1938.8,1,0.0064,1.2392131765182055e-10,1.0308710135520371e-10,6.239694091275672e-12,1.3548934543750056e-11
743,1445,151,-47880.0,-55640.0,73.41,-1938.2,1,0.0064,1.1555951334729642e-10,6.388543860591511e-11,4.812793826663997e-12,1.0020952817546558e-11
783,1489,99,-52040.0,-59160.0,78.79,-1937.9,1,0.0064,3.560914341171894e-10,1.7456032452844994e-10,3.3736225618641313e-11,3.768106313084552e-11
8,76,304,-35640.0,53880.0,64.6,-1937.4,1,0.0064,1.1167547442347824e-10,5.2947007889159175e-11,1.178699932796734e-11,7.122421576133409e-12
740,1438,103,-51720.0,-55080.0,75.56,-1936.8,1,0.0064,3.184044694570787e-11,1.0415594081658595e-10,4.502308248444109e-12,4.069198537154373e-12
290,309,110,-51160.0,35240.0,62.12,-1936.0,1,0.0064,2.1344331857520158e-10,1.4602909159666666e-10,1.2703782470424583e-11,2.118434420939064e-11
736,1435,128,-49720.0,-54840.0,74.02,-1935.3,1,0.0064,6.841428812354167e-11,5.7820238180683597e-11,7.76015449815981e-12,4.300063343593008e-12
768,1476,101,-51880.0,-58120.0,77.91,-1935.0,1,0.0064,5.5382583935559275e-11,2.7804947233533994e-10,8.403932931499991e-12,6.65118351020344e-12
770,1477,131,-49480.0,-58200.0,76.39,-1934.9,1,0.0064,8.223745989743847e-11,1.5075940495989926e-10,5.446844364431769e-12,6.988797995183259e-12
779,1487,69,-54440.0,-59000.0,80.28,-1934.6,1,0.0064,5.6714962587411926e-11,1.7176067512725268e-10,1.2499617226685578e-12,5.004963023885756e-12
788,1494,62,-55000.0,-59560.0,81.07,-1934.1,1,0.0064,2.396500498047516e-10,1.069383123719625e-10,2.151019119767117e-11,1.8241635632576525e-11
746,1447,134,-49240.0,-55800.0,74.42,-1933.1,1,0.0064,9.03656802164754e-11,9.736400574666959e-11,8.543146225170606e-12,7.181719195031855e-12
781,1488,78,-53720.0,-59080.0,79.85,-1932.6,1,0.0064,1.1650122533346519e-10,1.708728020188843e-10,7.202345057161219e-12,5.301034351062883e-12
303,314,102,-51800.0,34840.0,62.43,-1931.9,1,0.0064,7.723637701628759e-11,1.7789252015898427e-10,1.3557491934657051e-11,5.438042811195532e-12
750,1453,144,-48440.0,-56280.0,74.26,-1931.8,1,0.0064,4.0256242783698326e-11,9.073714002383325e-11,3.590085043483904e-12,5.519976836731999e-12
754,1457,150,-47960.0,-56600.0,74.19,-1931.7,1,0.0064,5.938947944539308e-11,1.2183866415771402e-10,3.325024934205945e-12,6.096218148343713e-12
733,1423,147,-48200.0,-53880.0,72.29,-1930.9,1,0.0064,5.5018295475051104e-11,1.41973877099133e-10,2.31846551505821e-12,3.262753565588805e-12
751,1455,122,-50200.0,-56440.0,75.53,-1930.7,1,0.0064,5.080630013920562e-11,6.599495255832366e-11,6.150787344727515e-12,5.85028683483535e-12
293,310,55,-55560.0,35160.0,65.75,-1930.6,1,0.0064,8.467934686784416e-11,2.0941706702082288e-10,1.4489289108798875e-11,7.523727300895455e-12
773,1481,112,-51000.0,-58520.0,77.62,-1930.6,1,0.0064,5.2269393674420066e-11,2.3032327434169275e-10,7.800807742819327e-12,1.1488857608321634e-11
735,1434,148,-48120.0,-54760.0,72.9,-1929.6,1,0.0064,4.7978523931568866e-11,1.0146734841232076e-10,7.503243686091121e-12,5.044208974125386e-12
763,1468,122,-50200.0,-57480.0,76.32,-1929.6,1,0.0064,5.2458169752522814e-11,1.5281555187929283e-10,7.205951113586906e-12,5.809232435372014e-12
283,305,96,-52280.0,35560.0,63.23,-1929.3,1,0.0064,1.5216627957670426e-10,3.0269808881655536e-10,2.736922667667674e-11,2.5818552157330643e-11
776,1482,141,-48680.0,-58600.0,76.18,-1929.0,1,0.0064,7.447795158377346e-11,1.3588367930861267e-10,1.9455632851300697e-12,7.065646245169033e-12
778,1485,127,-49800.0,-58840.0,77.09,-1928.8,1,0.0064,1.6276478775889558e-10,1.6554965731607751e-10,1.759479367757777e-11,1.29998511955165e-11
785,1490,155,-47560.0,-59240.0,75.97,-1928.8,1,0.0064,5.4494207757382895e-11,1.9937045070417267e-10,7.829862626318462e-12,4.046867008167254e-12
744,1446,119,-50440.0,-55720.0,75.16,-1928.0,1,0.0064,9.396232403258152e-11,6.827487880611827e-11,7.082248849876738e-12,7.43107745476701e-12
271,299,90,-52760.0,36040.0,63.89,-1927.4,1,0.0064,4.8086815779280194e-11,1.3971886148045343e-10,6.008198712853519e-12,3.731174657434222e-12
220,262,67,-54600.0,39000.0,67.1,-1927.3,1,0.0064,1.0937641070629668e-10,1.5110752926705828e-10,1.6667368873957145e-11,8.474214385767453e-12
767,1473,169,-46440.0,-57880.0,74.21,-1927.2,1,0.0064,8.321787009490933e-11,1.3094003659119835e-10,1.139046409276423e-11,1.0690945524693962e-11
268,298,48,-56120.0,36120.0,66.74,-1927.1,1,0.0064,8.286912128729895e-11,1.8771031951025918e-10,1.0556160980057516e-11,7.186592900637612e-12
769,1477,122,-50200.0,-58200.0,76.86,-1927.1,1,0.0064,6.524587120582126e-11,2.474196125756833e-10,3.5564064713999866e-12,6.9948304960709695e-12
737,1435,142,-48600.0,-54840.0,73.28,-1927.0,1,0.0064,7.170784799281904e-11,9.786297466840566e-11,1.0858945687086674e-11,1.0022968566225645e-11
741,1439,135,-49160.0,-55160.0,73.89,-1926.6,1,0.0064,4.288974730926043e-11,1.496896634423095e-10,1.676033986076908e-12,4.763564109139251e-12
752,1457,104,-51640.0,-56600.0,76.62,-1925.9,1,0.0064,9.378349485889004e-11,8.0901313426196e-11,2.1442427694529087e-11,1.515799638585058e-11
302,314,70,-54360.0,34840.0,64.57,-1925.7,1,0.0064,5.282069226453245e-11,1.1528673848903992e-10,7.764714218816415e-12,5.785438534494647e-12
257,288,49,-56040.0,36920.0,67.11,-1925.5,1,0.0064,2.651651120899601e-10,1.6466825125682758e-10,5.927208723832678e-11,1.5571988143392446e-11
792,1498,100,-51960.0,-59880.0,79.28,-1924.9,1,0.0064,9.693260777376976e-11,1.291178414186689e-10,1.142739895765299e-11,3.9126653306187364e-12
225,266,23,-58120.0,38680.0,69.81,-1924.7,1,0.0064,2.5829441363534045e-10,1.7236867488890084e-10,2.217548887573084e-11,4.581006754489359e-11
747,1451,98,-52120.0,-56120.0,76.59,-1924.6,1,0.0064,2.820465042074893e-11,8.133873435900439e-11,2.3383101011020813e-12,4.469965630277129e-12
795,1499,107,-51400.0,-59960.0,78.98,-1924.1,1,0.0064,7.820426251026191e-11,2.520647579551394e-10,9.20536476906042e-12,7.108648739095891e-12
766,1473,85,-53160.0,-57880.0,78.59,-1923.8,1,0.0064,1.7330267776394234e-10,1.1357333823402982e-10,7.271111664153285e-12,1.9727013425563375e-11
236,274,67,-54600.0,38040.0,66.54,-1923.6,1,0.0064,3.1006366918440165e-10,7.86732484714392e-11,3.5445167634318147e-11,3.4365718604156825e-11
738,1436,112,-51000.0,-54920.0,74.95,-1923.6,1,0.0064,2.5455079710745565e-10,5.338620517880699e-11,5.884623083957097e-12,2.626318086618173e-11
253,285,100,-51960.0,37160.0,63.88,-1923.3,1,0.0064,6.776014471743251e-11,1.1945754108122486e-10,1.7625663081832776e-11,1.2229061513435724e-11
745,1447,110,-51160.0,-55800.0,75.7,-1923.2,1,0.0064,1.0093401114907864e-10,8.082556846034095e-11,1.3940216168906172e-11,9.897210655196442e-12
282,305,89,-52840.0,35560.0,63.69,-1921.8,1,0.0064,2.7406899666404527e-11,1.5418512300247042e-10,3.003114684013708e-12,3.4695883319169067e-12
265,296,100,-51960.0,36280.0,63.37,-1921.3,1,0.0064,3.368372594736435e-11,1.0287879576020842e-10,4.516932401027463e-12,4.955196409445195e-12
775,1482,77,-53800.0,-58600.0,79.55,-1921.3,1,0.0064,7.335177604206322e-11,1.4346061838477198e-10,7.35423267422819e-12,8.227159405127527e-12
787,1492,171,-46280.0,-59400.0,75.3,-1920.8,1,0.0064,9.397761041585183e-11,1.542801025822271e-10,6.739180827969316e-12,1.007090418003731e-11
264,294,69,-54440.0,36440.0,65.51,-1919.5,1,0.0064,1.1019628959330063e-10,1.1099496322053426e-10,1.6618021195236032e-11,1.4087397047501948e-11
761,1466,108,-51320.0,-57320.0,76.94,-1919.0,1,0.0064,7.618854158675248e-11,2.5901825129182043e-10,2.001981696739264e-12,1.1522944057262839e-11
791,1497,182,-45400.0,-59800.0,75.08,-1918.8,1,0.0064,6.12858305770736e-11,1.074463990002883e-10,3.35033953705044e-12,6.1702314264888694e-12
310,321,28,-57720.0,34280.0,67.13,-1918.3,1,0.0064,2.647325136884149e-10,1.8746734720132e-10,8.320824584906461e-11,5.1852123289508605e-11
448,1071,1364,49160.0,-25720.0,55.48,-1915.8,1,0.0064,5.357461141386466e-10,1.8467515017217548e-10,1.1205408129155714e-10,1.1588024290132282e-10
381,458,584,-13240.0,23320.0,26.82,-1915.4,1,0.0064,3.3174288316395456e-10,3.525578717855637e-10,1.87028378895171e-11,1.003925935438854e-11
739,1437,122,-50200.0,-55000.0,74.47,-1915.3,1,0.0064,3.5439293860628496e-11,1.7679584185525954e-10,3.737466065800721e-12,3.921973423109959e-12
759,1465,86,-53080.0,-57240.0,78.06,-1914.8,1,0.0064,6.84205608836308e-11,2.075209448726412e-10,3.553937959893672e-12,3.640967301959952e-12
249,283,56,-55480.0,37320.0,66.86,-1914.2,1,0.0064,1.293510298872036e-10,2.080656619218857e-10,2.4289757705187043e-11,1.989093265097885e-11
255,286,89,-52840.0,37080.0,64.55,-1913.7,1,0.0064,7.870563922818262e-11,1.4081957822043023e-10,5.440261956202175e-12,5.897378939356823e-12
732,1415,138,-48920.0,-53240.0,72.3,-1913.6,1,0.0064,2.0070046319320408e-11,4.4360338319338055e-11,1.0222781822444291e-12,2.657156395954874e-12
758,1464,97,-52200.0,-57160.0,77.41,-1913.2,1,0.0064,8.131756379370357e-11,1.7000523211407878e-10,1.6644845224345062e-12,6.949266249250963e-12
190,238,16,-58680.0,40920.0,71.54,-1911.8,1,0.0064,1.6838626326620698e-10,1.4486564725579854e-10,3.965269432248952e-11,3.597410216937824e-11
222,263,53,-55720.0,38920.0,67.97,-1911.1,1,0.0064,1.0766391944638798e-10,1.5473003434074428e-10,1.5604512473843535e-11,8.30517599137437e-12
734,1425,111,-51080.0,-54040.0,74.36,-1910.2,1,0.0064,1.2943211780136463e-10,6.349602788002784e-11,1.882798951469145e-11,1.6065994021263738e-11
730,1383,76,-53880.0,-50680.0,73.97,-1908.9,1,0.0064,5.2099720371234775e-11,1.3748965854709638e-10,5.529402456738719e-12,9.554636595798804e-12
729,1376,0,-59960.0,-50120.0,78.15,-1908.3,1,0.0064,3.281711360991757e-11,9.062482014821072e-11,1.755258048283248e-12,3.359981997491657e-12
208,251,94,-52440.0,39880.0,65.88,-1908.1,1,0.0064,2.8653111133758454e-11,1.479267125459316e-10,3.324390242254172e-12,1.9066955046082024e-12
237,274,79,-53640.0,38040.0,65.76,-1906.5,1,0.0064,2.5783175594540353e-10,1.8600324058759554e-10,3.879534540840446e-11,2.626181216935919e-11
232,272,92,-52600.0,38200.0,65.01,-1906.4,1,0.0064,4.6927930291706937e-11,1.6473077069090178e-10,7.425925326043359e-12,5.762117345764484e-12
560,1225,22,-58200.0,-38040.0,69.53,-1906.4,1,0.0064,4.736762024282193e-11,1.4933689007623483e-10,6.089710333223586e-12,7.828614492777497e-12
553,1218,26,-57880.0,-37480.0,68.96,-1906.3,1,0.0064,4.1379837056876305e-11,8.869212309026153e-11,2.65761089350558e-12,3.1483496365503068e-12
218,261,80,-53560.0,39080.0,66.3,-1905.0,1,0.0064,1.311069447451629e-10,1.2645803848521098e-10,2.0654519761187373e-11,9.680014602386766e-12
790,1497,49,-56040.0,-59800.0,81.95,-1903.7,1,0.0064,5.0944266166697005e-11,1.4008662285736048e-10,6.028872279878472e-12,6.77169431639868e-12
243,279,85,-53160.0,37640.0,65.14,-1903.0,1,0.0064,1.0479042633626534e-10,1.8482512742501456e-10,1.653015224700738e-11,8.078988866788706e-12
207,251,18,-58520.0,39880.0,70.82,-1901.9,1,0.0064,9.279060853017995e-11,1.8063162077197603e-10,6.399426127901009e-12,6.387478653641088e-12
568,1229,32,-57400.0,-38360.0,69.04,-1901.5,1,0.0064,1.0353367468907138e-10,9.143458906679668e-11,8.417274689753729e-12,8.286612715457942e-12
233,273,58,-55320.0,38120.0,67.18,-1900.9,1,0.0064,6.539042224362746e-11,1.6587065054807226e-10,4.853817868466504e-12,5.18506982141731e-12
217,259,87,-53000.0,39240.0,65.95,-1900.5,1,0.0064,2.9337681589636227e-11,1.3872938908754406e-10,4.203882034148343e-12,2.9899038973824066e-12
202,246,83,-53320.0,40280.0,66.82,-1900.3,1,0.0064,4.3802222265965085e-11,1.1320103882050958e-10,9.484637034096188e-12,3.95248764273326e-12
197,243,78,-53720.0,40520.0,67.29,-1896.9,1,0.0064,6.374326760871796e-11,1.658622406086607e-10,4.1440718044627456e-12,8.880973213776233e-12
200,245,11,-59080.0,40360.0,71.55,-1895.8,1,0.0064,7.817801961351734e-11,2.3164153928334483e-10,1.0463536287419473e-11,9.587751599593464e-12
749,1452,177,-45800.0,-56200.0,72.5,-1895.1,1,0.0064,3.9453797867627927e-11,8.557073799542181e-11,3.125016521596247e-12,1.734972950896696e-12
189,238,1,-59880.0,40920.0,72.53,-1893.1,1,0.0064,1.5218137860983916e-10,2.403112431270671e-10,3.9265951601308296e-11,2.01853672665564e-11
179,231,11,-59080.0,41480.0,72.19,-1893.0,1,0.0064,1.3456132041955726e-10,1.9768009451581747e-10,5.185516946393243e-12,1.476843820846785e-11
139,211,14,-58840.0,43080.0,72.92,-1892.9,1,0.0064,9.121090688291034e-11,1.9403748052759795e-10,9.240101739305118e-12,7.754520116309838e-12
542,1207,7,-59400.0,-36600.0,69.77,-1888.5,1,0.0064,4.304483852690666e-11,2.597138892834749e-10,3.708349165937319e-12,4.713460090982613e-12
543,1207,21,-58280.0,-36600.0,68.82,-1887.1,1,0.0064,8.135175172396814e-11,1.1469623861781739e-10,4.586787547000704e-12,6.441096354198317e-12
451,1078,1419,53560.0,-26280.0,59.66,-1871.6,1,0.0064,7.9361427152147e-11,2.1533373695259428e-10,5.295643264180416e-12,9.569382612706344e-12
515,1189,1,-59880.0,-35160.0,69.44,-1870.1,1,0.0064,3.6547313786439155e-11,1.2911646751767591e-10,2.4931048978743538e-12,2.438394755208129e-12
517,1191,7,-59400.0,-35320.0,69.11,-1869.4,1,0.0064,2.7030881005751795e-11,1.0181648579798973e-10,2.1773769853100644e-12,2.269586645356481e-12
7,64,4,-59640.0,54840.0,81.02,-1867.8,1,0.0064,4.821698040835543e-10,1.426711700169836e-11,8.597132034049436e-11,4.009673496008226e-11
6,56,7,-59400.0,55480.0,81.28,-1863.2,1,0.0064,4.87213491773275e-10,1.0066639188899272e-10,3.379061266906014e-11,7.325764994625672e-11
